well_id,well_type,Log_Date_Time,FTHP,CHP,ABP,FLT,Battery_Voltage
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:39,21.52,17.8,7.77,13.03,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:34,21.41,17.88,8.44,13.72,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:15,21.52,17.86,8.64,13.66,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:09,21.23,19.69,8.57,12.75,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:45,21.6,20.09,7.82,11.76,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:25,21.48,20.0,8.63,11.82,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:20,21.55,19.59,8.28,11.78,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:55,21.44,19.51,7.68,11.86,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:36,21.35,19.46,8.72,11.91,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:31,21.64,20.54,8.11,13.21,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:15:11,21.58,19.85,8.14,12.5,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:16:06,21.0,18.69,8.11,12.45,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:17:41,21.42,19.98,8.03,12.93,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:18:22,20.98,21.3,8.01,12.9,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:19:17,20.89,21.4,7.99,12.95,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:20:52,21.1,19.02,8.1,12.96,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:21:32,21.17,20.46,8.2,12.9,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:22:27,21.54,19.06,8.38,13.34,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:23:08,21.47,18.09,8.44,13.39,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:24:03,21.39,18.01,8.48,13.43,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:25:38,21.21,20.39,7.91,13.03,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:26:18,21.15,21.53,8.61,12.99,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:27:13,21.09,21.62,8.63,11.49,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:28:48,21.21,18.25,7.7799997,13.62,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:29:29,21.15,18.39,8.12,13.66,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:30:24,21.77,20.39,8.08,13.83,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:31:59,21.72,19.14,8.27,13.64,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:32:39,21.2,19.08,8.27,13.69,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:33:34,21.76,19.32,8.34,13.96,10.11
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:34:15,21.26,19.62,8.36,13.91,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:35:10,21.24,19.7,8.15,13.25,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:36:45,21.4,20.39,8.3,13.34,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:37:25,21.33,20.46,7.93,12.41,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:38:20,21.56,20.86,8.59,12.01,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:39:55,21.56,19.91,7.9,12.98,10.07
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:40:36,21.65,19.39,7.69,13.03,10.07
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:41:31,21.79,19.48,8.42,13.06,10.07
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:42:11,21.69,20.84,7.84,13.03,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:43:06,22.0,20.76,7.87,12.35,10.08
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:44:41,21.37,20.09,7.82,12.9,10.07
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:45:22,21.32,18.62,7.84,13.39,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:46:17,21.82,18.54,7.88,13.33,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:47:52,22.1,18.36,8.24,11.6,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:48:32,22.16,20.23,8.46,11.64,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:49:27,21.94,20.33,8.2,11.68,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:50:08,21.88,20.23,8.23,11.69,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:51:02,21.43,21.59,8.54,12.84,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:52:38,21.73,19.03,8.72,11.83,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:53:18,21.62,21.07,8.68,11.78,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:54:13,21.54,21.18,8.27,12.28,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:55:48,21.85,19.25,8.2,12.96,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:56:29,22.14,18.93,8.23,12.9,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:57:23,21.58,21.7,8.09,12.06,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:58:59,21.85,21.25,8.57,13.06,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:59:39,22.12,19.62,8.53,13.12,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:00:34,21.6,21.36,8.23,13.69,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:01:14,21.52,21.99,8.63,13.75,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:02:09,22.07,22.1,8.4,13.8,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:03:44,21.8,22.37,8.14,13.35,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:04:25,21.6,22.29,8.53,13.39,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:05:20,21.75,21.47,8.15,13.47,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:06:55,22.2,21.43,8.7,12.53,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:07:36,22.33,21.38,8.63,12.58,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:08:30,22.27,19.6,8.54,11.77,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:09:11,22.27,19.54,8.57,12.05,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:06,22.06,20.84,7.98,13.17,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:41,21.61,21.16,8.46,13.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:21,22.16,21.07,8.49,12.67,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:16,21.6,19.17,7.9,11.83,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:14:51,22.4,18.92,8.18,13.49,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:15:32,22.34,19.01,7.88,11.73,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:16:27,22.37,19.1,7.92,11.7,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:17:07,22.46,20.15,8.36,11.73,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:18:02,22.24,20.3,8.19,12.71,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:19:37,22.32,19.22,8.64,12.13,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:20:18,22.49,19.16,8.01,12.18,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:21:13,22.01,20.0,7.74,12.94,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:22:48,21.95,22.82,8.44,13.71,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:23:28,21.91,22.75,8.46,12.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:24:23,22.44,22.83,7.95,12.3,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:25:58,22.06,21.01,8.05,12.93,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:26:39,21.99,20.92,8.78,13.57,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:27:34,22.44,21.0,8.75,12.8,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:28:14,22.53,20.76,8.78,12.76,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:29:09,22.9,19.14,7.86,12.68,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:30:44,21.99,19.29,8.01,11.93,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:31:25,22.05,19.92,8.03,11.87,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:20,22.49,19.17,8.55,11.82,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:55,22.51,21.88,8.47,12.45,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:35,22.62,21.99,8.14,12.41,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:30,22.53,19.71,8.13,11.95,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:11,22.44,19.39,8.57,11.91,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:05,22.5,19.46,8.6,11.92,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:41,22.67,22.0,8.08,12.1,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:39:21,22.59,22.6,8.72,12.05,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:40:16,22.72,19.38,8.15,12.08,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:41:51,22.67,22.16,7.83,12.89,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:42:32,22.59,20.61,8.18,12.85,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:43:27,22.04,21.43,7.84,11.84,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:44:07,22.1,21.53,7.82,12.67,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:45:02,22.04,21.6,8.29,12.62,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:46:37,22.42,22.45,8.33,13.11,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:47:18,22.7,22.37,8.4,13.17,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:48:12,22.54,20.26,8.2,11.86,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:49:48,22.3,20.22,7.61,11.87,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:50:28,22.21,20.31,7.82,12.5,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:51:23,22.73,19.78,8.51,12.7,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:52:58,22.25,19.53,8.38,13.85,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:53:39,22.18,19.77,8.03,13.89,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:54:34,22.3,19.85,8.01,12.7,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:55:14,22.25,19.77,7.9700003,12.76,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:56:09,22.26,20.76,8.46,12.33,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:57:44,22.54,19.68,8.35,13.34,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:58:25,22.62,22.44,8.31,12.45,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:59:20,22.42,22.54,8.0,12.51,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:00:55,22.56,22.18,7.66,12.26,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:01:35,22.19,20.99,7.62,12.32,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:02:30,22.33,21.77,8.58,13.45,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:03:11,22.44,22.37,8.55,13.39,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:04:05,22.03,22.28,7.7200003,13.45,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:05:41,22.47,22.69,7.9,12.93,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:06:21,22.36,22.6,8.18,12.99,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:07:16,22.15,22.7,8.2,12.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:08:51,22.75,22.83,8.2,12.4,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:09:32,22.21,22.9,8.06,12.36,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:10:27,22.25,20.99,8.3,12.68,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:11:07,22.14,20.0,8.27,12.41,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:12:02,22.42,20.05,8.03,12.46,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:13:37,22.3,19.74,8.34,11.43,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:14:18,22.23,22.14,8.38,11.46,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:15:12,22.48,22.16,8.26,11.62,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:16:48,22.5,20.14,8.38,13.63,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:17:28,22.92,20.08,7.88,13.57,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:18:23,22.29,20.69,8.2,12.62,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:19:58,22.41,21.97,7.54,11.56,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:20:39,22.25,20.53,7.58,11.6,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:21:33,22.27,22.0,7.96,11.41,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:22:14,22.36,23.21,7.67,11.46,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:23:09,22.42,21.44,8.54,11.67,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:24:44,22.86,22.97,8.59,13.19,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:25:25,22.92,22.9,8.1,13.44,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:26:19,22.88,19.94,7.61,13.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:27:55,22.33,19.97,7.66,11.92,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:28:35,22.47,21.6,7.64,11.87,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:29:30,22.56,21.52,8.32,11.82,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:30:10,22.33,21.6,8.01,11.78,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:31:05,22.62,20.38,7.73,11.86,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:32:41,22.14,23.13,8.13,11.72,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:33:21,22.66,23.21,8.16,11.55,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:34:16,22.95,20.36,7.74,12.36,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:35:51,22.35,22.73,8.59,12.55,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:36:32,22.25,22.67,8.42,13.39,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:37:26,22.87,22.46,7.62,12.23,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:38:07,22.33,22.37,8.61,12.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:39:07,22.41,22.5,8.27,11.65,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:40:37,22.71,22.07,8.17,12.98,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:41:17,22.81,22.9,8.2,12.18,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:42:12,23.11,22.81,7.85,12.23,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:43:48,23.1,20.85,8.18,11.46,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:44:28,22.96,21.07,8.16,11.51,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:45:23,23.01,21.02,7.98,12.19,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:46:58,22.81,19.91,8.12,12.31,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:47:39,22.85,19.85,8.35,12.27,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:48:33,22.54,21.08,7.95,12.8,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:49:14,22.61,20.99,8.38,13.03,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:50:09,22.81,21.02,8.35,13.09,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:51:44,22.39,20.85,7.62,12.45,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:52:25,22.34,20.92,8.27,12.41,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:53:19,22.28,22.5,8.24,13.35,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:54:55,22.83,19.9,8.36,12.95,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:55:35,22.36,19.85,7.64,12.99,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:56:30,22.83,20.22,8.24,12.38,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:57:10,22.77,21.91,7.77,12.41,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:58:05,22.21,21.74,7.77,12.24,10.05
08516524-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:59:41,22.49,21.62,7.9,11.65,10.05
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:40:33,15.22,0.0,7.33,18.15,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:41:13,15.28,0.0,7.3,16.72,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:42:08,14.84,0.0,6.93,18.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:43:43,14.57,0.0,6.94,18.42,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:24,14.64,0.0,7.47,18.34,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:19,15.08,0.0,7.02,18.91,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:54,15.43,0.0,7.07,18.88,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:35,15.5,0.0,7.41,18.03,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:30,14.98,0.0,7.08,18.21,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:10,15.04,0.0,7.11,16.59,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:05,15.44,0.0,7.45,18.52,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:40,14.74,0.0,7.64,16.47,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:21,14.79,0.0,7.67,18.75,11.16
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:16,14.9,0.0,7.7,18.84,11.16
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:54:51,14.29,0.0,7.07,17.73,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:55:32,14.37,0.0,7.04,18.21,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:56:26,14.32,0.0,7.02,17.37,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:57:07,14.37,0.0,7.13,17.44,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:58:02,14.31,0.0,7.51,17.52,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:59:37,15.08,0.0,7.28,16.66,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:00:18,15.07,0.0,7.3,18.16,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:01:12,15.01,0.0,6.99,18.08,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:02:48,14.69,0.0,7.65,17.54,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:03:28,15.28,0.0,7.62,16.99,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:04:23,15.01,0.0,7.46,17.04,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:58,15.1,0.0,7.51,18.11,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:39,14.79,0.0,7.49,18.16,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:34,14.77,0.0,7.51,17.55,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:15,15.01,0.0,7.49,17.49,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:09,14.97,0.0,7.24,18.24,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:45,15.22,0.0,7.65,17.82,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:25,15.28,0.0,7.67,17.89,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:20,14.71,0.0,6.98,17.39,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:55,14.26,0.0,6.83,18.72,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:36,14.3,0.0,6.98,18.79,11.29
